id,department,category,brand,name,insert_date
850189,Bodega,Licores,,Crema di limoncello,2020-09-07 04:00:00
850230,Bodega,Sidra y cava,,Sidra El Mayu,2020-09-07 04:00:00
850266,Bodega,Tinto de verano y sangria,,Tinto de verano zero limón Casón Histórico,2020-09-07 04:00:00
850614,Carnicería,Aves y pollo,,Pechugas de pollo con hueso y con piel,2020-09-07 04:00:00
850653,Carnicería,Cerdo,,San Jacobos de cerdo,2020-09-07 04:00:00
850767,Carnicería,Empanados y elaborados,,Medallones pechuga de pollo marinado,2020-09-07 04:00:00
850960,Carnicería,Aves y jamon cocido,Hacendado,Pechuga de pavo pimienta finas lonchas,2020-09-07 04:00:00
851079,Charcutería y Quesos,Jamon serrano,,Jamón serrano cortado a máquina,2020-09-07 04:00:00
851098,Charcutería y Quesos,Jamon serrano,,Jamón serrano,2020-09-07 04:00:00
851123,Charcutería y Quesos,Pate y sobrasada,,Paté de morcilla,2020-09-07 04:00:00
851251,Charcutería y Quesos,Queso untable y fresco,,Queso fresco Burgos sin lactosa,2020-09-07 04:00:00
851267,Charcutería y Quesos,Queso untable y fresco,,Rulito de queso piña y almendra Liptana,2020-09-07 04:00:00
851420,Pescadería,Marisco,,Camarón boreal cocido y pelado Royal Greenland ultracongelado,2020-09-07 04:00:00
851421,Pescadería,Marisco,Hacendado,Gamba blanca cocida ultracongelada,2020-09-07 04:00:00
851452,Pescadería,Pescado,Hacendado,Sepia limpia troceada congelada,2020-09-07 04:00:00
851590,Frescos,Verdura,Hacendado,Espinaca picada en porciones ultracongelada,2020-09-07 04:00:00
851625,Pescadería,Atun y otras conservas de pescado,Hacendado,Atún claro bajo en sal en aceite de oliva,2020-09-07 04:00:00
851867,Cuidado Personal,Acondicionador y mascarilla,,Mascarilla cabello Elvive color vive,2020-09-07 04:00:00
851922,Cuidado Personal,Champu,,Champú infantil Kids 3 en 1,2020-09-07 04:00:00
851955,Cuidado Personal,Coloracion cabello,,Coloración permanente L'Oréal 3 castaño oscuro,2020-09-07 04:00:00
852020,Cuidado Personal,Coloracion cabello,,Coloración permanente L'Oréal 7.1 rubio ceniza,2020-09-07 04:00:00
852101,Cuidado Personal,Peines y accesorios,,Cepillo cabello térmico iónico 35 mm,2020-09-07 04:00:00
852599,Cuidado Personal,Higiene intima,,Protegeslip y compresa 2 en 1 Suave,2020-09-07 04:00:00
852723,Cuidado Personal,Neceseres,,Neceser 101 Dálmatas grande,2020-09-07 04:00:00
852730,Cuidado Personal,Perfume y colonia,,Agua de colonia familiar Brisa,2020-09-07 04:00:00
852868,Cuidado Personal,Perfume y colonia,,Lote hombre Extra Time,2020-09-07 04:00:00
853142,Frescos,Verdura,,Ajo negro dientes pelados,2020-09-07 04:00:00
853184,Frescos,Verdura,,Champiñón Portobello,2020-09-07 04:00:00
853212,Frescos,Verdura,,Maíz dulce,2020-09-07 04:00:00
853262,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada,2020-09-07 04:00:00
853263,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada,2020-09-07 04:00:00
853468,Limpieza y Hogar,Detergente y suavizante ropa,,Suavizante ropa floral concentrado,2020-09-07 04:00:00
853773,Limpieza y Hogar,Limpieza vajilla,,Abrillantador lavavajillas líquido,2020-09-07 04:00:00
853795,Despensa,Menaje y conservacion de alimentos,,Bolsas congelación medianas,2020-09-07 04:00:00
853815,Despensa,Menaje y conservacion de alimentos,,Cañas rectas,2020-09-07 04:00:00
853816,Despensa,Menaje y conservacion de alimentos,,Palillos redondos,2020-09-07 04:00:00
854242,Pescadería,Marisco,,Arreglo para paella de marisco,2020-09-07 04:00:00
854294,Pescadería,Pescado congelado,Hacendado,Filetes de abadejo de Alaska sin piel ultracongelados,2020-09-07 04:00:00
854338,Pescadería,Pescado en bandeja,Pescanova,Anguriñas de surimi,2020-09-07 04:00:00
854345,Pescadería,Pescado en bandeja,,Langostino cocido,2020-09-07 04:00:00
854539,Mascotas,Perro,,Comida perro adulto Supreme con pollo y arroz,2020-09-07 04:00:00
854595,Panadería y Pastelería,Bolleria de horno,,Caracolas rellenas de cacao,2020-09-07 04:00:00
854642,Panadería y Pastelería,Bolleria envasada,,Crepes rellenos de chocolate,2020-09-07 04:00:00
855002,Platos Preparados,Platos preparados calientes,,Lasaña boloñesa,2020-09-07 04:00:00
855017,Platos Preparados,Platos preparados calientes,,Alitas de pollo asadas,2020-09-07 04:00:00
855073,Otros,Platos preparados frios,,Gazpacho andaluz,2020-09-07 04:00:00
855137,Cuidado Personal,Gelatina y otros postres,,"Gelatina 0% azúcar sabores fresa, multifrutas y limón",2020-09-07 04:00:00
855417,Despensa,Especias,,Pimentón dulce de la Vera,2020-09-07 16:00:00
855452,Despensa,Especias,,Sazonador para burritos,2020-09-07 16:00:00
855674,Bebidas,Refresco de cola,,Refresco cola Zero azúcar Zero cafeína,2020-09-07 16:00:00
855730,Bebidas,Tonica y bitter,,Tónica pink,2020-09-07 16:00:00
855789,Despensa,Aceitunas y encurtidos,,Aceitunas manzanilla con hueso,2020-09-07 16:00:00
855846,Frescos,Frutos secos y fruta desecada,Hacendado,Almendra tostada 0% sal añadida,2020-09-07 16:00:00
855884,Frescos,Frutos secos y fruta desecada,Hacendado,Cocktail fruta deshidratada,2020-09-07 16:00:00
855955,Aperitivos,Patatas fritas y snacks,,Anillos de maiz Kaskys Tosfrit,2020-09-07 16:00:00
856035,Despensa,Pasta y fideos,,Spaghetti,2020-09-07 16:00:00
856214,Desayuno y Dulces,Chocolate,,Surtido bombones La Boutique del Praliné,2020-09-07 16:00:00
856251,Desayuno y Dulces,Golosinas,,Golosinas animalitos de pica pica,2020-09-07 16:00:00
856515,Bodega,Cerveza,,Cerveza Suave Steinburg,2020-09-07 16:00:00
856559,Bodega,Cerveza,,Cerveza con sabor a tequila y ginger Desperados,2020-09-07 16:00:00
856593,Bodega,Licores,,Brandy de Jerez solera gran reserva Cardenal Mendoza,2020-09-07 16:00:00
856594,Bodega,Licores,,Bebida espirituosa Convidado de Baco,2020-09-07 16:00:00
856596,Bodega,Licores,,Brandy de Jerez solera reserva Convidado de Baco,2020-09-07 16:00:00
856653,Bodega,Licores,,Aguardiente de orujo Puente Pazos,2020-09-07 16:00:00
856802,Bodega,Vino tinto,,Vino tinto D.O Valdepeñas Pata Negra gran reserva,2020-09-07 16:00:00
856839,Desayuno y Dulces,Cacao soluble y chocolate a la taza,,Cacao soluble 0% azúcares añadidos CaoBon,2020-09-07 16:00:00
856883,Bebidas Calientes,Cafe capsula y monodosis,,Café monodosis descafeinado natural,2020-09-07 16:00:00
856892,Bebidas Calientes,Cafe molido y en grano,,Café molido natural Cafés Valiente,2020-09-07 16:00:00
857159,Carnicería,Hamburguesas y picadas,,Burger de pollo rural gruesas,2020-09-07 16:00:00
857407,Carnicería,Aves y jamon cocido,,Jamón cocido extra Noel lonchas,2020-09-07 16:00:00
857566,Charcutería y Quesos,Pate y sobrasada,,Paté de cerdo al queso azul,2020-09-07 16:00:00
857590,Charcutería y Quesos,Queso curado semicurado y tierno,,Queso viejo sabor intenso Valle de San Juan,2020-09-07 16:00:00
857639,Charcutería y Quesos,Queso lonchas rallado y en porciones,,Queso gouda semicurado Holland Corona lonchas,2020-09-07 16:00:00
857777,Congelados,Helados,,Helado cucurucho choco nata,2020-09-07 16:00:00
857955,Platos Preparados,Pizzas,,Pizza de espinacas ultracongelada,2020-09-07 16:00:00
858103,Pescadería,Atun y otras conservas de pescado,Hacendado,Trozos de sepia en tinta,2020-09-07 16:00:00
858137,Frescos,Conservas de verdura y frutas,Hacendado,Champiñón entero,2020-09-07 16:00:00
858146,Frescos,Conservas de verdura y frutas,Cidacos,Corazones de alcachofa,2020-09-07 16:00:00
858453,Cuidado Personal,Coloracion cabello,,Coloración permanente 6.35 rubio caramelo,2020-09-07 16:00:00
858465,Cuidado Personal,Coloracion cabello,,Coloración permanente L'Oréal 7.1 rubio ceniza,2020-09-07 16:00:00
858535,Cuidado Personal,Fijacion cabello,,Gel fijador extra fuerte todo tipo de cabello fijación 4,2020-09-07 16:00:00
858873,Cuidado Personal,Desodorante,,Desodorante hombre marine,2020-09-07 16:00:00
858956,Cuidado Personal,Higiene bucal,,Dentífrico blanqueante,2020-09-07 16:00:00
859139,Cuidado Personal,Manicura y pedicura,,Lima fibra de vidrio,2020-09-07 16:00:00
859173,Cuidado Personal,Neceseres,,Neceser Mulán grande con asas,2020-09-07 16:00:00
859186,Cuidado Personal,Perfume y colonia,,Body spray rosa blanca,2020-09-07 16:00:00
859268,Cuidado Personal,Perfume y colonia,,Eau de toilette hombre Enciende,2020-09-07 16:00:00
859295,Cuidado Personal,Perfume y colonia,,Eau de toilette hombre Limite Action Water,2020-09-07 16:00:00
859329,Cuidado Personal,Perfume y colonia,,Lote hombre Antonio Banderas Power of Seduction,2020-09-07 16:00:00
859454,Salud,Parafarmacia,,Alcohol de romero,2020-09-07 16:00:00
859466,Salud,Parafarmacia,,Protectores para los oídos de cera Doctor San para el agua,2020-09-07 16:00:00
859543,Frescos,Lechuga y ensalada preparada,,Ensalada mezcla gourmet,2020-09-07 16:00:00
859688,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida láctea semidesnatada con fibra,2020-09-07 16:00:00
860366,Limpieza y Hogar,Utensilios de limpieza y calzado,,Barreño ovalado 8L,2020-09-07 16:00:00
860376,Limpieza y Hogar,Utensilios de limpieza y calzado,,Rodillo quitapelusas,2020-09-07 16:00:00
860418,Limpieza y Hogar,Utensilios de limpieza y calzado,,Plantillas lady talla 37-40,2020-09-07 16:00:00
860452,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido acción global 02,2020-09-07 16:00:00
860585,Maquillaje,Labios,,Pintalabios mate 01 rojo My Soul,2020-09-07 16:00:00
860718,Pescadería,Pescado congelado,,Filetes de panga ultracongelados,2020-09-07 16:00:00
860738,Pescadería,Pescado congelado,Hacendado,Filete de fletán negro congelado,2020-09-07 16:00:00
860856,Pescadería,Salazones y ahumados,Hacendado,Filetes de anchoa en aceite de girasol,2020-09-07 16:00:00
861233,Panadería y Pastelería,Pan de horno,,"Pan con semillas 4,5% rebanado",2020-09-07 16:00:00
861237,Panadería y Pastelería,Pan de horno,,3 Barras de pan aceite de oliva rebanadas,2020-09-07 16:00:00
861344,Panadería y Pastelería,Tartas y pasteles,,Tarta dúo sabores congelada,2020-09-07 16:00:00
861352,Panadería y Pastelería,Tartas y pasteles,,Tarta de la abuela congelada,2020-09-07 16:00:00
861553,Lácteos y Huevos,Bifidus,,Bífidus desnatado cremoso natural edulcorado,2020-09-07 16:00:00
861603,Otros,Postres de soja,,Postre de soja con piña y maracuyá,2020-09-07 16:00:00
861650,Lácteos y Huevos,Yogures liquidos,,Bebida láctea natural azucarada,2020-09-07 16:00:00
861812,Despensa,Aceite vinagre y sal,,"Aceite de girasol refinado 0,2º",2020-09-08 04:00:00
861866,Despensa,Especias,,Molinillo mix pimientas,2020-09-08 04:00:00
862056,Bebidas,Isotonico y energetico,,Bebida energética Energy Drink,2020-09-08 04:00:00
862085,Bebidas,Refresco de cola,,Refresco Zero azúcar,2020-09-08 04:00:00
862195,Bebidas,Refresco de te y sin gas,,Refresco fusión de frutas Gold Spring cero sin gas,2020-09-08 04:00:00
862301,Frescos,Frutos secos y fruta desecada,Hacendado,Pipas girasol barbacoa,2020-09-08 04:00:00
862338,Aperitivos,Patatas fritas y snacks,,Patatas fritas corte ondulado,2020-09-08 04:00:00
862372,Aperitivos,Patatas fritas y snacks,,Manzana roja deshidratada,2020-09-08 04:00:00
862474,Despensa,Pasta y fideos,,Spaghetti fino,2020-09-08 04:00:00
862501,Despensa,Pasta y fideos,,Fideos orientales Yakisoba classic,2020-09-08 04:00:00
862502,Despensa,Pasta y fideos,,Fideos orientales sabor pollo Yum Yum,2020-09-08 04:00:00
862593,Desayuno y Dulces,Chocolate,,Chocolate con leche Milka Oreo,2020-09-08 04:00:00
862607,Desayuno y Dulces,Chocolate,,Chocolate con leche Milka galleta Oreo,2020-09-08 04:00:00
862669,Desayuno y Dulces,Golosinas,,Golosinas muaks,2020-09-08 04:00:00
862734,Bebé,Alimentacion infantil,,Papilla crema de verduras con rape baby buenas noches +8 meses,2020-09-08 04:00:00
862813,Bebé,Biberon chupete y menaje,,Cepillo limpiabiberón y tetina,2020-09-08 04:00:00
862818,Bebé,Biberon chupete y menaje,,Chupete silicona reversible +0 a 6 meses,2020-09-08 04:00:00
862895,Panadería y Pastelería,Toallitas y panales,,Pañales bebé talla 6 de 17-28 kg,2020-09-08 04:00:00
863047,Bodega,Licores,,Whisky Crocker Land,2020-09-08 04:00:00
863055,Bodega,Licores,,Ron añejo Negrita,2020-09-08 04:00:00
863135,Bodega,Sidra y cava,,"Vino espumoso sin alcohol 0,0% Viña secret",2020-09-08 04:00:00
863319,Bebidas Calientes,Cafe capsula y monodosis,,Café monodosis natural Espresso,2020-09-08 04:00:00
863348,Bebidas Calientes,Cafe molido y en grano,,Café en grano torrefacto,2020-09-08 04:00:00
863413,Bebidas Calientes,Te e infusiones,,Infusión Valeriana,2020-09-08 04:00:00
863431,Otros,Arreglos,,Gallina un cuarto de pieza pesada,2020-09-08 04:00:00
863532,Carnicería,Cerdo,,Lomo de cerdo adobado,2020-09-08 04:00:00
863542,Carnicería,Cerdo,,Filetes de cerdo magro jamón,2020-09-08 04:00:00
863577,Charcutería y Quesos,Embutido,,Longaniza magro fresca,2020-09-08 04:00:00
863668,Carnicería,Empanados y elaborados,,Delicias de fiambre pollo y queso,2020-09-08 04:00:00
863714,Desayuno y Dulces,Cereales,,Muesli 50% frutas y frutos secos,2020-09-08 04:00:00
863839,Carnicería,Aves y jamon cocido,,Pollo relleno asado al horno La Carloteña lonchas,2020-09-08 04:00:00
863874,Charcutería y Quesos,Bacon y salchichas,,Salchichas cocidas hot dog bocadillo Oscar Mayer classic,2020-09-08 04:00:00
863903,Charcutería y Quesos,Embutido curado,,Salchichón extra lonchas,2020-09-08 04:00:00
863934,Charcutería y Quesos,Embutido curado,,Chorizo extra pimienta finas lonchas,2020-09-08 04:00:00
864375,Pescadería,Pescado,Hacendado,Chipirones enharinados ultracongelado,2020-09-08 04:00:00
864435,Frescos,Verdura,Hacendado,Garbanzo ultracongelado,2020-09-08 04:00:00
864565,Despensa,Berberechos y mejillones,,Mejillones al natural pequeños,2020-09-08 04:00:00
864596,Frescos,Conservas de verdura y frutas,,Palmito al natural entero Intiyán,2020-09-08 04:00:00
864834,Cuidado Personal,Coloracion cabello,,Coloración permanente sin amoníaco Azalea 6.74 marrón cobrizo,2020-09-08 04:00:00
864855,Cuidado Personal,Coloracion cabello,,Coloración permanente 7.43 cobre cálido,2020-09-08 04:00:00
864879,Cuidado Personal,Coloracion cabello,,Coloración permanente 7.77 rubio marrón intenso,2020-09-08 04:00:00
864915,Cuidado Personal,Coloracion cabello,,Coloración permanente sin amoníaco 6.0 rubio oscuro,2020-09-08 04:00:00
865018,Cuidado Personal,Peines y accesorios,,Gomas varios colores,2020-09-08 04:00:00
865048,Cuidado Personal,Afeitado y cuidado para hombre,,Maquinilla de afeitar Hydro 5 sense,2020-09-08 04:00:00
865052,Cuidado Personal,Afeitado y cuidado para hombre,,Recambios maquinilla de afeitar Fusion proshield,2020-09-08 04:00:00
865224,Cuidado Personal,Cuidado e higiene facial,,Tratamiento facial intensivo regenerador Sisbela,2020-09-08 04:00:00
865281,Cuidado Personal,Desodorante,,Desodorante roll-on active control men,2020-09-08 04:00:00
865317,Cuidado Personal,Desodorante,,Desodorante mujer protección plus,2020-09-08 04:00:00
865451,Cuidado Personal,Higiene bucal,,Tabletas limpiadoras prótesis dentales Benfix y ortodoncias,2020-09-08 04:00:00
865470,Cuidado Personal,Higiene intima,,Compresa con alas normal cotton like,2020-09-08 04:00:00
865571,Cuidado Personal,Manicura y pedicura,,Laca de uñas Bom Bom 946 rosa,2020-09-08 04:00:00
865840,Salud,Fitoterapia,,Cápsulas kaptogras,2020-09-08 04:00:00
865964,Frescos,Fruta,Hacendado,Guacamole,2020-09-08 04:00:00
865976,Frescos,Fruta,,Arándanos,2020-09-08 04:00:00
866013,Frescos,Verdura,,Patata,2020-09-08 04:00:00
866053,Frescos,Verdura,,Pimiento verde freír,2020-09-08 04:00:00
866239,Lácteos y Huevos,Leche y bebidas vegetales,,Preparado lácteo crecimiento Peques 3,2020-09-08 04:00:00
866340,Limpieza y Hogar,Detergente y suavizante ropa,,Quitamanchas de desteñidos La Nave sin lejía,2020-09-08 04:00:00
866489,Limpieza y Hogar,Insecticida y ambientador,,Vela perfumada canela,2020-09-08 04:00:00
866522,Limpieza y Hogar,Lejia y liquidos fuertes,,Desatascador de tuberías en gel,2020-09-08 04:00:00
866661,Limpieza y Hogar,Limpieza vajilla,,Limpiamáquinas lavavajillas líquido,2020-09-08 04:00:00
866758,Limpieza y Hogar,Papel higienico y celulosa,,Toallitas refrescantes monodosis,2020-09-08 04:00:00
866891,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido anti-age 48 sun beige,2020-09-08 04:00:00
866927,Maquillaje,Bases de maquillaje y corrector,,Corrector stick 01,2020-09-08 04:00:00
867357,Mascotas,Gato,,Bocaditos en salsa gato adulto Delikuit,2020-09-08 04:00:00
867549,Panadería y Pastelería,Bolleria envasada,,Muffins con chips de chocolate Horno de San Juan,2020-09-08 04:00:00
867654,Panadería y Pastelería,Pan de horno,,Pan campeón del mundo,2020-09-08 04:00:00
867770,Panadería y Pastelería,Picos rosquilletas y picatostes,,Rosquilletas tradicionales,2020-09-08 04:00:00
867772,Panadería y Pastelería,Picos rosquilletas y picatostes,,Palitos de pan con pipas Anitin,2020-09-08 04:00:00
867836,Otros,Velas y decoracion,,Azúcar vainillado,2020-09-08 04:00:00
867967,Otros,Platos preparados frios,,Tortilla de patata con cebolla,2020-09-08 04:00:00
868010,Lácteos y Huevos,Flan y natillas,,Flan de café Reina,2020-09-08 04:00:00
868024,Cuidado Personal,Gelatina y otros postres,,"Gelatina 0% azúcar sabores fresa, multifrutas y limón",2020-09-08 04:00:00
868131,Lácteos y Huevos,Yogures naturales y sabores,,Yogur cremoso natural azucarado,2020-09-08 04:00:00
868139,Lácteos y Huevos,Yogures naturales y sabores,,Yogur sabores,2020-09-08 04:00:00
868183,Frescos,Fruta variada,Hacendado,Fruta + leche tropical,2020-09-08 04:00:00
868266,Despensa,Aceite vinagre y sal,,Vinagre de Jerez reserva,2020-09-08 16:00:00
868316,Despensa,Especias,,Cebolla en polvo,2020-09-08 16:00:00
868487,Bebidas,Isotonico y energetico,,Bebida isotónica blue Iso drink,2020-09-08 16:00:00
868619,Bebidas,Refresco de te y sin gas,,Refresco al limón,2020-09-08 16:00:00
868638,Bebidas,Refresco de te y sin gas,,Refresco de naranja Simon Life sin gas,2020-09-08 16:00:00
868780,Aperitivos,Patatas fritas y snacks,,Patatas fritas estilo tradicional,2020-09-08 16:00:00
868814,Aperitivos,Patatas fritas y snacks,,Combinado de aperitivos,2020-09-08 16:00:00
869027,Desayuno y Dulces,Chocolate,,Chocolatinas Royal Mints chocolate negro,2020-09-08 16:00:00
869036,Desayuno y Dulces,Chocolate,,99% cacao extrafino negro,2020-09-08 16:00:00
869057,Desayuno y Dulces,Chocolate,,Fideos de chocolate,2020-09-08 16:00:00
869119,Desayuno y Dulces,Golosinas,,Golosinas fresi pink rellenas,2020-09-08 16:00:00
869231,Bebé,Alimentacion infantil,,Leche crecimiento en polvo 3 baby,2020-09-08 16:00:00
869275,Bebé,Biberon chupete y menaje,,Cuchara bebé de silicona +4 meses,2020-09-08 16:00:00
869368,Bodega,Cerveza,,Cerveza doble malta,2020-09-08 16:00:00
869406,Bodega,Cerveza,,Cerveza Abadía tostada Hélécine,2020-09-08 16:00:00
869438,Bodega,Cerveza,,Bebida cider con gas Wild panther sabor a fresa y lima,2020-09-08 16:00:00
869545,Bodega,Licores,,Licor de café Puente Pazos,2020-09-08 16:00:00
869646,Bodega,Vino rosado,,Vino rosado Dominio de Borgia,2020-09-08 16:00:00
869793,Bebidas Calientes,Cafe soluble y otras bebidas,,Café soluble clásico,2020-09-08 16:00:00
869916,Carnicería,Aves y pollo,,Cuartos traseros de pollo rural,2020-09-08 16:00:00
870109,Carnicería,Empanados y elaborados,,Tacos de pavo al ajillo,2020-09-08 16:00:00
870190,Desayuno y Dulces,Galletas,,Galletas canela,2020-09-08 16:00:00
870234,Desayuno y Dulces,Galletas,,Galletas de cacao sin gluten rellenas de crema,2020-09-08 16:00:00
870243,Desayuno y Dulces,Galletas,,Bizcocho bañado en chocolate con leche Cadbury delight,2020-09-08 16:00:00
870311,Charcutería y Quesos,Bacon y salchichas,,Panceta salada ibérica La Hacienda del ibérico,2020-09-08 16:00:00
870414,Charcutería y Quesos,Jamon serrano,,Taquitos de jamón,2020-09-08 16:00:00
870506,Charcutería y Quesos,Queso curado semicurado y tierno,,Queso Gouda tierno Holland,2020-09-08 16:00:00
870534,Charcutería y Quesos,Queso lonchas rallado y en porciones,,Queso rallado 4 quesos,2020-09-08 16:00:00
870545,Charcutería y Quesos,Queso untable y fresco,,Queso untar blanco pasteurizado,2020-09-08 16:00:00
870643,Carnicería,Carne,,Chuletas cordero de lechal congeladas,2020-09-08 16:00:00
870688,Congelados,Helados,,Helado lima limón,2020-09-08 16:00:00
870746,Pescadería,Marisco,Hacendado,Gamba pelada cruda tamaño grande ultracongelada,2020-09-08 16:00:00
870753,Pescadería,Marisco,Hacendado,Mejillón de Chile entero cocido ultracongelado,2020-09-08 16:00:00
870806,Pescadería,Pescado,Hacendado,Gallos sin cabeza ultracongelado,2020-09-08 16:00:00
871008,Despensa,Berberechos y mejillones,,Mejillones en escabeche medianos,2020-09-08 16:00:00
871096,Despensa,Gazpacho y cremas,,Salmorejo fresco,2020-09-08 16:00:00
871133,Despensa,Sopa y caldo,,Caldo para paella de marisco o fideuá con sofrito,2020-09-08 16:00:00
871515,Cuidado Personal,Afeitado y cuidado para hombre,,Gel de ducha taurina hydra energetic L'Oréal men expert,2020-09-08 16:00:00
871534,Otros,Cuidado corporal,,Loción corporal reafirmante,2020-09-08 16:00:00
871568,Otros,Cuidado corporal,,Crema de manos con aceite de oliva,2020-09-08 16:00:00
871610,Cuidado Personal,Cuidado e higiene facial,,Loción facial limpiadora pieles grasas,2020-09-08 16:00:00
871710,Cuidado Personal,Depilacion,,Maquinilla depilación Hydro silk bikini,2020-09-08 16:00:00
871754,Cuidado Personal,Desodorante,,Desodorante cobalt dry,2020-09-08 16:00:00
871806,Cuidado Personal,Gel y jabon de manos,,Jabón de manos natural de glicerina líquido,2020-09-08 16:00:00
871846,Cuidado Personal,Higiene bucal,,Dentífrico gel fresh clorofila 2 en 1,2020-09-08 16:00:00
871906,Cuidado Personal,Higiene intima,,Compresa con alas super Suave,2020-09-08 16:00:00
871963,Cuidado Personal,Higiene intima,,Tampones regular con aplicador suave,2020-09-08 16:00:00
871973,Cuidado Personal,Higiene intima,,Pañal adulto braguita talla M Tena pants plus,2020-09-08 16:00:00
872135,Cuidado Personal,Perfume y colonia,,Lote mujer Alejandro Sanz Mi acorde,2020-09-08 16:00:00
872168,Cuidado Personal,Perfume y colonia,,Eau de cologne hombre Brummel,2020-09-08 16:00:00
872286,Salud,Fitoterapia,,Cápsulas dulces sueños,2020-09-08 16:00:00
872423,Frescos,Lechuga y ensalada preparada,,Ensalada mezcla brotes tiernos,2020-09-08 16:00:00
872484,Frescos,Verdura,,Pepino holandés,2020-09-08 16:00:00
872557,Lácteos y Huevos,Huevos,,Claras de huevo líquidas pasteurizadas,2020-09-08 16:00:00
872662,Lácteos y Huevos,Leche y bebidas vegetales,,Horchata de chufa,2020-09-08 16:00:00
872721,Lácteos y Huevos,Mantequilla y margarina,,Margarina original Flora,2020-09-08 16:00:00
872847,Limpieza y Hogar,Estropajo bayeta y guantes,,Guantes de nitrilo talla grande,2020-09-08 16:00:00
872865,Panadería y Pastelería,Pan de horno,,Baguette masa madre,2020-09-08 16:00:00
873054,Limpieza y Hogar,Limpieza cocina,,Recambio rasqueta vitrocerámicas,2020-09-08 16:00:00
873088,Limpieza y Hogar,Limpieza vajilla,,Lavavajillas a mano,2020-09-08 16:00:00
873104,Limpieza y Hogar,Limpieza vajilla,,Abrillantador lavavajillas líquido,2020-09-08 16:00:00
873214,Limpieza y Hogar,Pilas y bolsas de basura,,Bolsa de basura extra 30L cubo mediano,2020-09-08 16:00:00
873287,Limpieza y Hogar,Utensilios de limpieza y calzado,,Cepillo calzado,2020-09-08 16:00:00
873320,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido larga duración 05,2020-09-08 16:00:00
873501,Maquillaje,Ojos,,Máscara de pestañas maxi volumen marrón,2020-09-08 16:00:00
873753,Pescadería,Salazones y ahumados,,Migas de bacalao Ubago,2020-09-08 16:00:00
873786,Pescadería,Sushi,,Gyozas de pollo Sushita,2020-09-08 16:00:00
873961,Panadería y Pastelería,Bolleria de horno,,Empanada rellena de atún,2020-09-08 16:00:00
874501,Lácteos y Huevos,Yogures desnatados,,Yogur con fruta 0% materia grasa 0% sin azúcares añadidos,2020-09-08 16:00:00
874522,Lácteos y Huevos,Yogures griegos,,Yogur griego natural con azúcar de caña,2020-09-08 16:00:00
874650,Otros,Melocoton y pina,,Néctar de piña sin azúcares añadidos,2020-09-08 16:00:00
874695,Despensa,Aceite vinagre y sal,,"Aceite de semillas refinado 0,2º",2020-09-09 04:00:00
874803,Despensa,Mayonesa ketchup y mostaza,,Mostaza a la antigua,2020-09-09 04:00:00
874882,Bebidas,Agua,,Agua mineral Cortes pequeña tapón infantil,2020-09-09 04:00:00
874897,Bebidas,Agua,,Agua mineral con gas Cortes grande,2020-09-09 04:00:00
875003,Bebidas,Refresco de naranja y de limon,,Refresco de limón fresh gas,2020-09-09 04:00:00
875134,Despensa,Aceitunas y encurtidos,,Cóctel de encurtidos en vinagre,2020-09-09 04:00:00
875232,Aperitivos,Patatas fritas y snacks,,Patatas fritas sabor huevo frito,2020-09-09 04:00:00
875319,Despensa,Legumbres,,Lenteja pardina,2020-09-09 04:00:00
875581,Desayuno y Dulces,Mermelada y miel,,Mermelada de fresa monodosis,2020-09-09 04:00:00
875662,Bebé,Alimentacion infantil,,Preparado lácteo con cereales crecimiento +1 año,2020-09-09 04:00:00
875679,Bebé,Alimentacion infantil,,Papilla 8 cereales con miel baby +6 meses,2020-09-09 04:00:00
875789,Bodega,Cerveza,,Cerveza Clásica Steinburg,2020-09-09 04:00:00
875894,Bodega,Cerveza sin alcohol,,"Cerveza 0,0% sin alcohol",2020-09-09 04:00:00
875964,Bodega,Licores,,Vodka premium Vladonof,2020-09-09 04:00:00
876171,Desayuno y Dulces,Cacao soluble y chocolate a la taza,,Cacao en polvo a la taza,2020-09-09 04:00:00
876260,Bebidas Calientes,Cafe soluble y otras bebidas,,Cereales solubles con achicoria,2020-09-09 04:00:00
876283,Bebidas Calientes,Te e infusiones,,Infusión Menta Poleo,2020-09-09 04:00:00
876534,Carnicería,Empanados y elaborados,,Pechugas de pollo empanadas marinadas,2020-09-09 04:00:00
876657,Desayuno y Dulces,Galletas,,Bizcochitos Lulu el osito,2020-09-09 04:00:00
876688,Desayuno y Dulces,Galletas,,Surtido de galletas y barquillos,2020-09-09 04:00:00
876744,Carnicería,Aves y jamon cocido,,Magro de cerdo cocido Coren,2020-09-09 04:00:00
876800,Charcutería y Quesos,Embutido curado,,Salchichón ibérico La Hacienda del ibérico lonchas,2020-09-09 04:00:00
877004,Charcutería y Quesos,Queso untable y fresco,,Mozzarella fresca,2020-09-09 04:00:00
877218,Pescadería,Pescado,Hacendado,Sepia limpia troceada congelada,2020-09-09 04:00:00
