product_id,effective_date,price
738763,2022-03-26,0.9
738763,2023-07-02,0.95
738763,2024-05-06,0.98
738763,2025-07-11,1.0
738766,2021-02-09,0.85
738766,2022-04-06,0.91
738766,2024-12-25,0.95
738766,2025-03-13,1.0
738925,2021-12-05,0.97
738925,2024-05-16,1.0
738966,2021-01-01,0.85
738966,2022-07-24,0.92
738966,2023-05-27,0.95
738966,2024-06-12,1.0
738998,2021-07-26,0.83
738998,2022-12-31,0.89
738998,2023-03-17,0.94
738998,2024-12-13,0.95
738998,2025-09-05,1.0
739008,2021-11-24,0.88
739008,2022-01-03,0.95
739008,2023-03-30,0.97
739008,2024-01-10,1.0
739037,2021-03-04,0.84
739037,2022-04-27,0.91
739037,2023-12-26,0.94
739037,2024-05-29,0.97
739037,2025-11-26,1.0
739474,2021-04-19,0.92
739474,2024-01-11,0.96
739474,2025-10-13,1.0
739533,2021-08-12,0.86
739533,2022-09-12,0.95
739533,2023-05-06,0.99
739533,2025-12-07,1.0
739555,2021-12-19,0.86
739555,2023-03-07,0.91
739555,2024-04-08,0.96
739555,2025-04-19,1.0
739588,2021-04-30,0.98
739588,2025-05-13,1.0
739593,2021-04-26,0.84
739593,2022-03-17,0.93
739593,2023-02-13,0.95
739593,2024-11-22,0.97
739593,2025-11-20,1.0
739673,2021-12-11,0.88
739673,2022-12-17,0.95
739673,2023-11-10,0.97
739673,2025-07-12,1.0
739789,2021-07-12,0.91
739789,2023-08-27,0.96
739789,2024-12-22,0.97
739789,2025-08-28,1.0
739847,2021-10-30,0.81
739847,2022-02-24,0.9
739847,2023-11-01,0.95
739847,2024-12-02,0.96
739847,2025-10-20,1.0
739942,2021-06-11,0.83
739942,2022-11-03,0.9
739942,2023-03-15,0.95
739942,2024-04-22,0.99
739942,2025-09-03,1.0
739987,2021-12-15,0.96
739987,2024-11-09,0.99
739987,2025-09-02,1.0
740000,2021-08-15,0.84
740000,2022-04-13,0.91
740000,2023-01-31,0.95
740000,2024-01-05,0.99
740000,2025-05-10,1.0
740002,2021-04-29,0.82
740002,2022-11-16,0.9
740002,2023-08-20,0.95
740002,2024-08-28,0.99
740002,2025-03-10,1.0
740061,2021-12-28,0.88
740061,2022-10-11,0.95
740061,2023-01-11,0.97
740061,2024-11-08,1.0
740179,2021-03-29,0.9
740179,2023-01-09,0.94
740179,2024-03-27,0.98
740179,2025-09-18,1.0
740271,2021-10-01,0.89
740271,2023-10-18,0.94
740271,2024-02-02,0.99
740271,2025-03-09,1.0
740528,2021-04-23,0.89
740528,2022-07-04,0.95
740528,2023-05-22,0.98
740528,2024-11-08,1.0
740546,2021-07-19,0.92
740546,2022-03-25,0.98
740546,2024-12-11,1.0
740665,2021-04-07,0.85
740665,2022-10-27,0.95
740665,2023-12-23,0.99
740665,2024-10-03,1.0
740865,2021-07-01,0.89
740865,2022-02-24,0.95
740865,2025-01-11,1.0
740876,2021-09-20,0.82
740876,2022-03-15,0.9
740876,2023-05-17,0.95
740876,2024-08-27,1.0
740897,2021-10-05,0.99
740897,2024-08-15,1.0
741038,2021-07-09,0.82
741038,2022-04-15,0.9
741038,2023-11-17,0.93
741038,2024-12-29,0.96
741038,2025-11-01,1.0
741045,2021-01-15,0.9
741045,2023-09-02,0.95
741045,2024-09-18,1.0
741097,2021-07-21,0.93
741097,2023-07-27,0.97
741097,2025-11-02,1.0
741135,2021-11-28,0.85
741135,2022-03-13,0.92
741135,2023-11-12,0.96
741135,2024-06-12,0.97
741135,2025-05-01,1.0
741260,2021-02-28,0.83
741260,2022-04-03,0.91
741260,2023-08-19,0.93
741260,2024-09-17,0.97
741260,2025-09-17,1.0
741288,2021-07-03,0.92
741288,2023-09-14,0.96
741288,2024-12-20,0.98
741288,2025-09-05,1.0
741644,2021-06-01,0.96
741644,2024-02-22,0.99
741644,2025-10-05,1.0
741929,2021-11-22,0.82
741929,2022-09-26,0.9
741929,2023-02-06,0.93
741929,2024-01-05,0.97
741929,2025-04-16,1.0
742112,2021-01-14,0.93
742112,2023-12-08,0.98
742112,2024-10-11,1.0
742224,2021-08-03,0.9
742224,2022-08-24,0.98
742224,2024-07-25,1.0
742325,2021-01-04,0.85
742325,2022-03-12,0.92
742325,2024-08-21,0.95
742325,2025-01-18,1.0
742428,2021-02-21,0.95
742428,2023-02-05,1.0
742488,2021-11-02,0.89
742488,2022-11-01,0.95
742488,2023-09-05,0.99
742488,2025-09-16,1.0
742498,2021-05-13,0.83
742498,2022-02-23,0.92
742498,2023-03-28,0.94
742498,2024-01-10,0.97
742498,2025-01-06,1.0
742624,2021-12-29,0.9
742624,2022-07-21,0.97
742624,2024-05-30,1.0
742755,2021-04-27,0.88
742755,2022-06-24,0.95
742755,2023-06-30,0.98
742755,2025-03-21,1.0
742869,2021-04-20,0.91
742869,2023-10-13,0.95
742869,2024-07-14,0.98
742869,2025-12-29,1.0
743006,2021-03-22,0.88
743006,2022-07-06,0.94
743006,2023-10-12,0.98
743006,2024-01-19,0.99
743006,2025-08-23,1.0
743034,2021-11-27,0.85
743034,2022-09-17,0.94
743034,2024-09-07,0.98
743034,2025-03-30,1.0
743073,2021-10-06,0.93
743073,2023-02-08,0.97
743073,2025-08-11,1.0
743130,2021-07-12,0.89
743130,2022-06-11,0.95
743130,2023-04-06,0.97
743130,2025-11-29,1.0
743216,2021-11-26,0.83
743216,2022-02-06,0.92
743216,2023-02-23,0.97
743216,2024-12-10,0.98
743216,2025-08-21,1.0
743248,2021-08-24,0.87
743248,2022-08-30,0.94
743248,2023-08-15,0.96
743248,2024-11-10,1.0
743845,2021-05-20,0.96
743845,2023-05-31,1.0
743851,2021-04-09,0.86
743851,2022-01-27,0.95
743851,2023-11-01,0.97
743851,2024-12-27,0.99
743851,2025-03-12,1.0
743991,2021-08-28,0.96
743991,2024-06-10,0.97
743991,2025-02-12,1.0
744122,2021-07-25,0.9
744122,2023-02-03,0.93
744122,2024-11-17,0.96
744122,2025-01-14,1.0
744165,2021-08-08,0.98
744165,2025-03-23,1.0
744207,2021-07-19,0.93
744207,2023-10-22,0.95
744207,2024-06-03,0.96
744207,2025-10-17,1.0
744375,2021-07-14,0.91
744375,2023-03-14,0.96
744375,2025-04-12,1.0
744419,2021-04-11,0.94
744419,2023-12-20,0.96
744419,2024-04-09,0.99
744419,2025-04-16,1.0
744548,2021-11-11,0.8
744548,2022-09-14,0.89
744548,2023-09-08,0.94
744548,2024-10-11,0.97
744548,2025-08-22,1.0
745024,2021-08-19,0.82
745024,2022-12-20,0.88
745024,2023-02-23,0.92
745024,2024-12-14,0.96
745024,2025-07-27,1.0
745185,2021-03-26,0.93
745185,2022-12-29,0.99
745185,2024-02-09,1.0
745215,2021-08-29,0.86
745215,2022-11-26,0.95
745215,2023-01-16,0.96
745215,2025-03-25,1.0
745416,2021-04-28,0.92
745416,2023-07-16,0.95
745416,2025-09-20,1.0
745431,2021-03-21,0.88
745431,2022-01-02,0.96
745431,2024-03-08,1.0
745463,2021-08-25,0.84
745463,2022-06-15,0.92
745463,2023-12-21,0.94
745463,2024-12-12,0.98
745463,2025-10-01,1.0
745475,2021-09-21,0.85
745475,2022-02-09,0.94
745475,2024-04-14,0.95
745475,2025-09-08,1.0
745578,2021-09-28,0.86
745578,2022-03-21,0.94
745578,2024-06-12,0.99
745578,2025-03-08,1.0
745642,2021-12-12,0.9
745642,2022-01-06,0.96
745642,2025-05-17,1.0
745840,2021-09-23,0.84
745840,2022-06-08,0.92
745840,2023-05-09,0.96
745840,2024-07-03,1.0
745894,2021-05-10,0.98
745894,2023-11-05,1.0
745919,2021-08-24,0.94
745919,2024-04-29,0.99
745919,2025-11-14,1.0
746245,2021-12-16,0.87
746245,2022-05-18,0.95
746245,2023-03-06,0.97
746245,2024-05-22,1.0
746286,2021-11-25,0.87
746286,2023-01-10,0.91
746286,2024-04-25,0.96
746286,2025-07-05,1.0
746673,2021-02-10,0.84
746673,2022-10-09,0.91
746673,2023-03-18,0.95
746673,2024-10-12,0.99
746673,2025-01-23,1.0
746710,2021-06-27,0.91
746710,2023-11-04,0.94
746710,2024-12-05,0.96
746710,2025-07-11,1.0
746744,2021-04-05,0.88
746744,2022-05-02,0.95
746744,2023-04-28,0.97
746744,2024-04-29,1.0
746774,2021-03-21,0.85
746774,2022-11-21,0.92
746774,2023-10-02,0.96
746774,2025-05-12,1.0
746799,2021-10-28,0.91
746799,2022-01-17,0.97
746799,2025-11-07,1.0
746865,2021-05-18,0.83
746865,2022-07-17,0.92
746865,2024-09-20,0.96
746865,2025-04-16,1.0
746959,2021-05-01,0.91
746959,2023-06-09,0.95
746959,2024-04-27,0.99
746959,2025-09-20,1.0
746964,2021-12-26,0.88
746964,2023-07-20,0.93
746964,2024-10-08,0.97
746964,2025-01-25,1.0
746998,2021-10-02,0.86
746998,2022-06-21,0.95
746998,2023-12-29,0.98
746998,2024-11-28,0.99
746998,2025-06-14,1.0
747099,2021-05-29,0.9
747099,2023-08-17,0.94
747099,2024-01-21,0.96
747099,2025-04-21,1.0
747139,2021-08-24,0.81
747139,2022-01-25,0.89
747139,2023-09-20,0.92
747139,2024-07-19,0.95
747139,2025-12-27,1.0
747148,2021-01-24,0.95
747148,2023-10-19,0.99
747148,2024-05-22,1.0
747197,2021-11-30,0.83
747197,2022-09-04,0.91
747197,2023-07-31,0.93
747197,2024-10-31,0.95
747197,2025-09-22,1.0
747201,2021-01-11,0.91
747201,2023-11-19,0.96
747201,2025-11-15,1.0
747318,2021-01-23,0.95
747318,2023-12-07,1.0
747427,2021-12-16,0.8
747427,2022-01-29,0.87
747427,2023-07-21,0.9
747427,2024-06-28,0.95
747427,2025-08-23,1.0
747660,2021-04-28,0.91
747660,2022-04-06,0.97
747660,2024-02-21,0.98
747660,2025-08-30,1.0
747732,2021-03-13,0.84
747732,2022-06-07,0.9
747732,2023-06-30,0.92
747732,2024-03-19,0.97
747732,2025-05-09,1.0
747910,2021-09-18,0.92
747910,2023-06-23,0.96
747910,2024-10-15,1.0
748047,2021-07-21,0.91
748047,2023-04-15,0.95
748047,2024-01-02,1.0
748071,2021-06-23,0.91
748071,2023-11-20,0.96
748071,2025-08-12,1.0
748156,2021-06-20,0.86
748156,2022-09-08,0.93
748156,2023-06-25,0.96
748156,2025-07-20,1.0
748656,2021-12-04,0.89
748656,2023-12-24,0.95
748656,2025-08-15,1.0
748681,2021-10-08,0.83
748681,2022-05-01,0.9
748681,2023-08-01,0.93
748681,2024-12-12,0.97
748681,2025-11-12,1.0
748846,2021-04-15,0.86
748846,2022-03-01,0.92
748846,2024-09-03,0.96
748846,2025-07-10,1.0
748956,2021-10-05,0.95
748956,2023-02-20,0.98
748956,2025-09-13,1.0
748984,2021-10-11,0.87
748984,2022-10-08,0.94
748984,2023-05-29,0.99
748984,2025-04-02,1.0
748991,2021-12-26,0.87
748991,2022-09-16,0.97
748991,2025-04-29,1.0
749261,2021-05-20,0.84
749261,2022-12-10,0.89
749261,2023-11-07,0.91
749261,2024-05-06,0.95
749261,2025-01-14,1.0
749268,2021-09-14,0.82
749268,2022-12-13,0.89
749268,2023-06-08,0.93
749268,2024-01-16,0.95
749268,2025-12-15,1.0
749418,2021-03-28,0.94
749418,2024-12-08,0.96
749418,2025-02-15,1.0
749425,2021-11-10,0.85
749425,2022-12-30,0.91
749425,2023-11-17,0.96
749425,2024-05-21,0.98
749425,2025-09-27,1.0
749573,2021-09-03,0.85
749573,2022-08-10,0.92
749573,2023-02-05,0.96
749573,2025-07-09,1.0
749964,2021-02-24,0.85
749964,2022-12-11,0.93
749964,2023-10-25,0.94
749964,2024-03-19,0.99
749964,2025-04-13,1.0
750098,2021-02-05,0.84
750098,2022-08-30,0.89
750098,2023-02-25,0.94
750098,2024-10-25,0.99
750098,2025-11-04,1.0
750206,2021-12-16,0.92
750206,2023-11-11,0.98
750206,2025-12-09,1.0
750286,2021-02-09,0.91
750286,2023-10-23,0.96
750286,2024-01-01,1.0
750291,2021-01-19,0.91
750291,2022-09-23,1.0
750358,2021-07-31,0.91
750358,2022-10-07,0.97
750358,2023-12-08,0.99
750358,2024-04-10,1.0
750390,2021-11-15,0.91
750390,2022-05-11,1.0
750514,2021-01-15,0.81
750514,2022-12-05,0.9
750514,2024-08-15,0.95
750514,2025-09-14,1.0
750517,2021-06-18,0.84
750517,2022-07-27,0.9
750517,2023-01-04,0.94
750517,2024-08-17,0.95
750517,2025-06-26,1.0
750542,2021-05-21,0.89
750542,2023-10-07,0.93
750542,2024-09-22,0.98
750542,2025-09-18,1.0
750594,2021-11-01,0.83
750594,2022-07-16,0.9
750594,2023-06-25,0.94
750594,2024-04-14,0.97
750594,2025-04-11,1.0
750677,2021-10-31,0.86
750677,2022-04-06,0.93
750677,2023-06-06,0.97
750677,2025-10-21,1.0
750865,2021-10-24,0.85
750865,2022-09-12,0.92
750865,2023-09-16,0.97
750865,2024-08-28,0.98
750865,2025-02-05,1.0
751230,2021-11-05,0.95
751230,2023-04-18,0.97
751230,2024-05-08,0.99
751230,2025-02-23,1.0
751246,2021-08-10,0.8
751246,2022-10-24,0.88
751246,2023-09-08,0.92
751246,2024-01-28,0.95
751246,2025-06-30,1.0
751272,2021-07-10,0.9
751272,2022-05-29,0.97
751272,2025-09-09,1.0
751661,2021-12-14,0.86
751661,2022-08-29,0.95
751661,2023-08-06,0.97
751661,2024-06-09,0.98
751661,2025-04-01,1.0
751761,2021-04-11,0.92
751761,2024-03-30,0.96
751761,2025-02-28,1.0
751814,2021-05-29,0.91
751814,2022-03-03,0.97
751814,2024-10-04,0.98
751814,2025-11-04,1.0
752066,2021-08-22,0.9
752066,2023-11-15,0.96
752066,2024-10-19,1.0
752289,2021-07-13,0.94
752289,2024-12-06,0.96
752289,2025-11-03,1.0
752421,2021-07-29,0.93
752421,2024-01-07,0.97
752421,2025-09-30,1.0
752512,2021-11-29,0.82
752512,2022-07-22,0.91
752512,2023-04-22,0.95
752512,2025-12-31,1.0
752698,2021-12-31,0.86
752698,2022-07-01,0.93
752698,2023-01-16,0.96
752698,2024-08-26,0.98
752698,2025-06-06,1.0
752766,2021-03-30,0.91
752766,2023-02-02,0.95
752766,2025-03-01,1.0
752769,2021-08-09,0.81
752769,2022-08-02,0.9
752769,2023-08-28,0.93
752769,2024-06-16,0.97
752769,2025-04-12,1.0
752941,2021-07-15,0.9
752941,2022-01-17,1.0
752976,2021-05-29,0.88
752976,2022-09-18,0.96
752976,2024-05-10,0.99
752976,2025-04-17,1.0
753075,2021-09-29,0.88
753075,2022-09-29,0.95
753075,2024-12-31,1.0
753155,2021-06-16,0.96
753155,2023-09-08,0.98
753155,2025-02-25,1.0
753293,2021-05-22,0.87
753293,2023-04-28,0.92
753293,2024-01-02,0.97
753293,2025-02-27,1.0
753326,2021-12-23,0.88
753326,2022-04-12,0.97
753326,2023-02-18,0.99
753326,2025-11-06,1.0
753363,2021-01-03,0.92
753363,2023-06-08,0.98
753363,2024-09-05,1.0
753418,2021-02-06,0.91
753418,2022-05-27,0.99
753418,2025-12-31,1.0
753422,2021-10-13,0.96
753422,2025-08-08,1.0
753543,2021-01-01,0.85
753543,2022-01-20,0.93
753543,2023-10-11,0.97
753543,2024-05-10,1.0
753574,2021-07-03,0.9
753574,2022-03-29,1.0
753616,2021-04-18,0.86
753616,2022-12-12,0.94
753616,2024-04-30,0.96
753616,2025-11-19,1.0
753769,2021-11-18,0.88
753769,2022-07-19,0.98
753769,2025-05-03,1.0
753790,2021-06-22,0.87
753790,2022-10-02,0.93
753790,2023-09-05,0.96
753790,2025-07-30,1.0
753795,2021-04-01,0.82
753795,2022-02-23,0.88
753795,2023-09-29,0.91
753795,2024-12-29,0.95
753795,2025-10-22,1.0
753816,2021-01-28,0.85
753816,2022-10-27,0.94
753816,2023-10-31,0.96
753816,2024-12-04,0.98
753816,2025-05-06,1.0
753884,2021-02-01,0.86
753884,2023-09-08,0.91
753884,2024-10-31,0.96
753884,2025-07-22,1.0
753944,2021-09-09,0.92
753944,2023-02-21,0.96
753944,2025-11-01,1.0
754059,2021-01-27,0.88
754059,2022-05-03,0.95
754059,2023-05-06,0.98
754059,2025-06-27,1.0
754165,2021-06-16,0.97
754165,2024-12-31,1.0
754196,2021-03-07,0.83
754196,2022-07-22,0.92
754196,2023-09-30,0.95
754196,2024-08-04,1.0
754331,2021-04-03,0.87
754331,2022-07-28,0.95
754331,2023-11-13,0.98
754331,2024-11-19,1.0
754479,2021-02-19,0.84
754479,2022-03-20,0.91
754479,2024-12-13,0.96
754479,2025-10-06,1.0
754505,2021-01-14,0.9
754505,2023-02-10,0.95
754505,2025-06-25,1.0
754519,2021-10-27,0.84
754519,2022-08-07,0.91
754519,2023-04-20,0.95
754519,2024-08-30,0.99
754519,2025-07-28,1.0
754560,2021-02-11,0.81
754560,2022-11-15,0.87
754560,2023-08-10,0.91
754560,2024-12-08,0.96
754560,2025-06-22,1.0
754739,2021-05-28,0.89
754739,2022-07-18,0.97
754739,2025-06-27,1.0
754957,2021-07-05,0.88
754957,2022-03-28,0.95
754957,2024-05-21,0.97
754957,2025-09-05,1.0
755210,2021-12-27,0.87
755210,2022-01-22,0.95
755210,2024-06-10,0.99
755210,2025-07-21,1.0
755211,2021-03-19,0.86
755211,2022-09-23,0.94
755211,2024-05-12,0.96
755211,2025-08-11,1.0
755488,2021-04-12,0.87
755488,2022-11-07,0.93
755488,2023-12-16,0.98
755488,2024-01-30,0.99
755488,2025-04-23,1.0
755516,2021-10-06,0.91
755516,2022-04-28,0.97
755516,2024-09-01,0.99
755516,2025-05-15,1.0
755539,2021-01-13,0.91
755539,2023-09-28,0.96
755539,2024-09-12,0.99
755539,2025-08-17,1.0
755680,2021-02-22,0.9
755680,2022-06-14,0.96
755680,2024-01-02,0.97
755680,2025-11-01,1.0
755686,2021-10-03,0.95
755686,2024-07-13,0.99
755686,2025-02-16,1.0
755750,2021-12-06,0.87
755750,2022-11-03,0.95
755750,2025-06-15,1.0
755817,2021-04-14,0.99
755817,2023-11-24,1.0
755838,2021-04-04,0.88
755838,2022-11-01,0.97
755838,2023-10-12,0.99
755838,2024-05-13,1.0
755988,2021-09-09,0.86
755988,2022-10-19,0.93
755988,2023-10-08,0.95
755988,2024-04-30,1.0
756166,2021-12-21,0.96
756166,2024-03-23,0.99
756166,2025-05-29,1.0
756319,2021-02-14,0.81
756319,2022-05-18,0.88
756319,2023-03-03,0.92
756319,2024-05-18,0.96
756319,2025-09-02,1.0
756382,2021-03-15,0.88
756382,2022-02-05,0.95
756382,2023-11-25,0.99
756382,2024-08-15,1.0
756640,2021-10-28,0.92
756640,2023-03-25,0.96
756640,2025-03-12,1.0
756680,2021-01-18,0.87
756680,2022-11-02,0.95
756680,2024-07-03,0.97
756680,2025-03-11,1.0
756721,2021-03-28,0.94
756721,2023-09-29,1.0
756792,2021-03-30,0.88
756792,2022-01-05,0.97
756792,2024-11-13,0.99
756792,2025-09-27,1.0
756807,2021-01-15,0.93
756807,2022-05-16,1.0
756838,2021-09-05,0.87
756838,2022-05-13,0.93
756838,2023-05-31,0.95
756838,2024-07-14,1.0
756893,2021-04-06,0.79
756893,2022-11-25,0.88
756893,2023-12-17,0.93
756893,2024-10-01,0.98
756893,2025-05-05,1.0
756998,2021-10-19,0.87
756998,2022-07-05,0.94
756998,2023-11-14,0.97
756998,2024-01-10,0.99
756998,2025-08-26,1.0
757023,2021-11-28,0.92
757023,2022-06-01,0.98
757023,2023-09-02,1.0
757056,2021-01-13,0.85
757056,2022-06-12,0.94
757056,2023-03-10,1.0
757064,2021-02-03,0.86
757064,2022-09-21,0.94
757064,2024-05-22,0.98
757064,2025-11-14,1.0
757118,2021-07-20,0.88
757118,2022-09-18,0.95
757118,2023-03-15,0.97
757118,2025-03-05,1.0
757135,2021-08-30,0.88
757135,2022-06-27,0.96
757135,2024-03-30,0.97
757135,2025-02-24,1.0
757181,2021-07-09,0.84
757181,2022-03-01,0.91
757181,2023-07-23,0.94
757181,2024-01-04,0.97
757181,2025-11-02,1.0
757359,2021-09-12,0.95
757359,2023-09-02,0.97
757359,2024-01-09,0.99
757359,2025-02-10,1.0
757368,2021-04-15,0.84
757368,2022-01-03,0.93
757368,2023-05-19,0.96
757368,2024-08-25,1.0
757376,2021-01-19,0.78
757376,2022-07-22,0.86
757376,2023-06-30,0.92
757376,2024-07-03,0.96
757376,2025-04-09,1.0
757535,2021-12-01,0.86
757535,2022-09-26,0.95
757535,2024-03-21,1.0
757796,2021-05-06,0.82
757796,2022-11-17,0.91
757796,2023-09-26,0.96
757796,2024-12-01,0.98
757796,2025-09-22,1.0
758007,2021-07-20,0.91
758007,2022-04-14,0.97
758007,2025-01-25,1.0
758038,2021-06-01,0.82
758038,2022-08-29,0.88
758038,2023-08-09,0.93
758038,2024-01-06,0.96
758038,2025-04-08,1.0
758050,2021-12-05,0.96
758050,2025-03-05,1.0
758076,2021-10-08,0.98
758076,2024-03-20,1.0
758641,2021-03-23,0.81
758641,2022-06-02,0.89
758641,2023-08-03,0.93
758641,2024-01-06,0.97
758641,2025-04-22,1.0
758819,2021-11-23,0.87
758819,2022-07-29,0.95
758819,2023-08-15,0.99
758819,2024-07-11,1.0
758969,2021-01-26,0.89
758969,2022-06-16,0.97
758969,2023-07-28,0.99
758969,2025-04-26,1.0
759067,2021-06-04,0.84
759067,2022-05-01,0.91
759067,2024-11-19,0.96
759067,2025-07-24,1.0
759283,2021-03-05,0.93
759283,2023-01-31,0.95
759283,2024-01-30,0.98
759283,2025-07-07,1.0
759415,2021-01-10,0.88
759415,2022-03-01,0.96
759415,2023-05-30,1.0
759467,2021-12-19,0.9
759467,2022-11-01,0.96
759467,2025-10-25,1.0
759522,2021-01-27,0.86
759522,2022-12-04,0.94
759522,2023-03-23,0.96
759522,2024-08-16,0.98
759522,2025-10-04,1.0
759609,2021-12-22,0.89
759609,2022-06-22,0.99
759609,2024-12-10,1.0
759731,2021-11-03,0.88
759731,2022-07-19,0.97
759731,2024-08-11,1.0
759895,2021-01-20,0.79
759895,2022-07-16,0.88
759895,2023-08-26,0.9
759895,2024-05-30,0.95
759895,2025-12-03,1.0
759922,2021-11-28,0.8
759922,2022-12-15,0.89
759922,2023-05-26,0.93
759922,2024-03-23,0.97
759922,2025-03-30,1.0
759939,2021-04-09,0.87
759939,2022-02-17,0.94
759939,2023-01-02,0.97
759939,2025-09-02,1.0
759945,2021-02-10,0.92
759945,2022-05-09,0.98
759945,2025-03-20,1.0
760135,2021-02-25,0.87
760135,2022-07-23,0.96
760135,2025-07-18,1.0
760142,2021-07-05,0.82
760142,2022-07-20,0.9
760142,2023-01-19,0.96
760142,2025-08-18,1.0
760177,2021-10-07,0.92
760177,2023-05-11,0.96
760177,2024-09-02,1.0
760196,2021-02-10,0.87
760196,2022-07-27,0.95
760196,2024-02-02,1.0
760432,2021-10-11,0.86
760432,2022-04-27,0.95
760432,2024-01-21,0.99
760432,2025-04-30,1.0
760542,2021-06-30,0.87
760542,2022-06-14,0.94
760542,2024-06-17,0.98
760542,2025-06-06,1.0
760734,2021-11-04,0.87
760734,2022-03-02,0.94
760734,2023-01-25,0.97
760734,2024-04-04,1.0
760820,2021-04-08,0.87
760820,2022-02-18,0.97
760820,2023-01-27,0.99
760820,2025-12-07,1.0
760983,2021-12-23,0.88
760983,2022-10-21,0.96
760983,2023-08-13,0.98
760983,2025-05-04,1.0
761059,2021-08-22,0.84
761059,2022-08-10,0.91
761059,2023-09-24,0.93
761059,2024-01-21,0.97
761059,2025-03-01,1.0
761122,2021-01-17,0.89
761122,2022-01-27,0.98
761122,2025-08-26,1.0
761455,2021-07-08,0.86
761455,2022-11-11,0.94
761455,2024-12-10,0.95
761455,2025-02-20,1.0
761469,2021-09-15,0.9
761469,2023-07-14,0.94
761469,2024-07-30,0.99
761469,2025-01-13,1.0
761501,2021-04-25,0.91
761501,2023-12-22,0.95
761501,2024-02-28,0.98
761501,2025-08-07,1.0
761627,2021-08-11,0.87
761627,2022-06-24,0.94
761627,2024-03-01,0.97
761627,2025-12-08,1.0
761789,2021-04-06,0.86
761789,2022-04-06,0.94
761789,2023-01-15,0.97
761789,2025-10-17,1.0
761977,2021-03-24,0.9
761977,2022-05-28,0.97
761977,2023-03-21,1.0
762004,2021-01-21,0.87
762004,2022-01-09,0.96
762004,2023-10-13,0.98
762004,2025-09-29,1.0
762145,2021-05-19,0.91
762145,2022-05-30,0.98
762145,2024-10-31,1.0
762185,2021-02-13,0.85
762185,2022-02-24,0.92
762185,2023-11-05,0.97
762185,2024-10-17,0.99
762185,2025-08-07,1.0
762190,2021-07-26,0.89
762190,2022-09-20,0.96
762190,2023-02-21,1.0
762244,2021-11-11,0.88
762244,2022-11-28,0.97
762244,2025-08-07,1.0
762328,2021-11-01,0.88
762328,2022-07-25,0.94
762328,2023-11-27,0.97
762328,2024-03-15,1.0
762429,2021-08-21,0.82
762429,2022-03-15,0.91
762429,2023-12-02,0.92
762429,2024-06-21,0.96
762429,2025-03-09,1.0
762757,2021-04-28,0.87
762757,2022-02-22,0.95
762757,2024-04-17,0.99
762757,2025-03-22,1.0
762762,2021-08-10,0.89
762762,2023-10-02,0.91
762762,2024-07-01,0.95
762762,2025-10-24,1.0
762763,2021-01-09,0.82
762763,2022-03-09,0.88
762763,2023-10-23,0.93
762763,2024-11-25,0.96
762763,2025-09-03,1.0
762876,2021-02-19,0.9
762876,2022-02-05,0.97
762876,2023-10-24,0.99
762876,2024-05-03,1.0
762943,2021-12-01,0.85
762943,2022-11-25,0.92
762943,2023-11-25,0.98
762943,2024-04-02,1.0
762947,2021-06-23,0.86
762947,2022-11-11,0.95
762947,2023-09-30,0.98
762947,2025-04-04,1.0
762959,2021-04-29,0.83
762959,2022-08-29,0.9
762959,2023-06-14,0.95
762959,2024-11-28,0.96
762959,2025-12-31,1.0
763026,2021-05-23,0.82
763026,2022-08-08,0.9
763026,2023-04-09,0.93
763026,2024-11-17,0.98
763026,2025-02-12,1.0
763255,2021-03-12,0.94
763255,2023-04-09,0.97
763255,2024-10-28,0.99
763255,2025-03-28,1.0
763335,2021-01-08,0.94
763335,2023-08-19,0.97
763335,2025-02-25,1.0
763457,2021-07-14,0.91
763457,2022-07-18,0.98
763457,2024-03-12,1.0
763550,2021-09-28,0.84
763550,2022-01-06,0.91
763550,2023-04-07,0.94
763550,2024-06-17,0.98
763550,2025-01-07,1.0
763817,2021-12-04,0.87
763817,2022-11-19,0.93
763817,2023-09-25,0.98
763817,2025-03-05,1.0
763936,2021-12-31,0.87
763936,2022-07-10,0.94
763936,2023-03-13,0.96
763936,2024-01-25,1.0
763949,2021-04-04,0.88
763949,2022-01-07,0.95
763949,2023-07-17,1.0
764080,2021-05-26,0.85
764080,2022-05-15,0.93
764080,2024-11-29,0.95
764080,2025-01-19,1.0
764149,2021-01-07,0.87
764149,2022-02-07,0.96
764149,2023-11-26,1.0
764256,2021-05-23,0.93
764256,2022-12-21,0.99
764256,2025-09-10,1.0
764370,2021-03-19,0.83
764370,2022-04-12,0.92
764370,2023-06-30,0.97
764370,2024-07-10,0.99
764370,2025-02-12,1.0
764457,2021-03-17,0.87
764457,2022-03-09,0.93
764457,2024-02-20,0.97
764457,2025-10-03,1.0
764509,2021-08-02,0.9
764509,2023-10-29,0.92
764509,2024-01-18,0.95
764509,2025-04-15,1.0
764544,2021-04-07,0.83
764544,2022-10-08,0.9
764544,2023-04-27,0.94
764544,2024-02-17,0.98
764544,2025-12-15,1.0
764825,2021-09-14,0.81
764825,2022-02-27,0.89
764825,2023-12-22,0.95
764825,2024-11-09,1.0
764860,2021-10-18,0.83
764860,2022-02-26,0.92
764860,2023-10-28,0.94
764860,2024-02-11,0.99
764860,2025-09-04,1.0
765027,2021-10-02,0.89
765027,2023-06-19,0.93
765027,2024-01-01,0.96
765027,2025-02-24,1.0
