ticket_id,line_id,product_id,quantity,unit_price,discount_amount,line_amount
16595,12,827538,4,20.13,0.0,80.52
16595,13,2149127,6,35.56,0.0,213.36
16595,14,434171,2,19.64,4.38,34.9
16596,1,591018,6,34.83,0.0,208.98
16596,2,376696,8,21.01,0.0,168.08
16596,3,913226,7,38.55,22.24,247.61
16596,4,605340,6,42.3,0.0,253.8
16596,5,1002548,5,42.61,0.0,213.05
16596,6,754165,10,32.61,0.0,326.1
16596,7,387709,3,26.99,15.43,65.54
16596,8,723696,9,26.47,0.0,238.23
16596,9,2058290,2,27.79,0.0,55.58
16596,10,2069180,7,5.23,0.0,36.61
16597,1,338593,8,41.87,71.77,263.19
16597,2,412607,4,10.93,0.0,43.72
16597,3,573552,8,43.45,0.0,347.6
16597,4,887411,7,34.23,0.0,239.61
16597,5,455565,6,30.79,0.0,184.74
16597,6,971137,8,49.18,32.75,360.69
16597,7,896401,9,5.57,0.0,50.13
16597,8,708589,9,1.91,0.0,17.19
16597,9,558849,8,26.3,0.0,210.4
16597,10,307336,5,23.86,11.22,108.08
16597,11,690975,7,15.92,0.0,111.44
16598,1,629345,10,28.85,0.0,288.5
16598,2,956431,6,10.09,0.0,60.54
16598,3,1048698,7,8.19,6.04,51.29
16598,4,313673,5,8.57,0.0,42.85
16598,5,599687,6,18.56,0.0,111.36
16598,6,561948,9,26.42,0.0,237.78
16598,7,965176,8,15.14,0.0,121.12
16598,8,329700,1,13.35,0.0,13.35
16598,9,1070755,6,45.87,0.0,275.22
16598,10,267165,1,38.5,0.0,38.5
16598,11,2089658,2,34.19,0.0,68.38
16598,12,261000,7,19.23,0.0,134.61
16599,1,801914,3,2.77,0.0,8.31
16599,2,653178,5,35.91,0.0,179.55
16599,3,1065009,5,33.43,9.92,157.23
16599,4,465823,2,22.94,0.0,45.88
16599,5,797522,10,19.78,0.0,197.8
16599,6,969005,8,16.35,10.92,119.88
16599,7,773937,3,17.66,0.0,52.98
16599,8,707406,4,20.84,0.0,83.36
16599,9,910625,3,47.92,0.0,143.76
16599,10,417608,6,13.03,0.0,78.18
16599,11,745431,10,37.24,0.0,372.4
16599,12,661243,3,25.64,0.0,76.92
16599,13,837962,3,21.83,15.13,50.36
16599,14,846973,5,22.18,0.0,110.9
16600,1,931631,4,20.62,0.0,82.48
16600,2,1886595,9,17.09,0.0,153.81
16600,3,1991377,7,2.86,0.0,20.02
16600,4,2209960,6,49.01,0.0,294.06
16600,5,888205,5,7.94,9.82,29.88
16600,6,1033237,5,2.63,0.0,13.15
16601,1,704526,1,15.42,3.43,11.99
16601,2,373483,8,33.39,0.0,267.12
16601,3,2196850,7,9.71,0.0,67.97
16601,4,796429,9,19.39,0.0,174.51
16601,5,322505,9,42.78,0.0,385.02
16601,6,324015,2,2.34,0.0,4.68
16601,7,341810,9,28.77,0.0,258.93
16601,8,494619,10,34.97,0.0,349.7
16602,1,2217529,5,27.22,0.0,136.1
16602,2,817959,7,30.4,0.0,212.8
16602,3,2067903,8,45.56,0.0,364.48
16602,4,2283833,10,30.97,0.0,309.7
16602,5,299486,5,46.08,0.0,230.4
16602,6,840379,8,47.95,37.81,345.79
16602,7,2425786,3,39.22,0.0,117.66
16602,8,1045086,2,46.69,13.68,79.7
16602,9,934916,4,5.28,0.0,21.12
16602,10,559339,5,37.67,40.07,148.28
16602,11,2113706,9,13.53,0.0,121.77
16602,12,361748,6,3.19,0.0,19.14
16602,13,323226,10,9.0,0.0,90.0
16602,14,1954571,10,31.24,0.0,312.4
16603,1,1020370,7,43.94,0.0,307.58
16603,2,913841,10,42.1,0.0,421.0
16603,3,255108,7,49.86,19.92,329.1
16603,4,443342,2,19.58,2.02,37.14
16604,1,996971,2,40.73,0.0,81.46
16604,2,1051411,4,35.88,0.0,143.52
16604,3,907257,6,11.95,0.0,71.7
16604,4,592617,6,23.24,11.38,128.06
16604,5,453787,7,27.36,23.51,168.01
16605,1,1006010,9,34.84,0.0,313.56
16605,2,359166,8,16.9,0.0,135.2
16606,1,775165,5,7.46,0.0,37.3
16606,2,2199191,6,12.51,0.0,75.06
16606,3,896378,10,3.84,0.0,38.4
16606,4,473331,9,41.52,0.0,373.68
16606,5,350752,1,39.43,0.0,39.43
16606,6,976012,1,11.95,0.0,11.95
16606,7,935346,1,28.29,0.0,28.29
16606,8,699142,1,46.25,0.0,46.25
16606,9,562863,8,46.34,0.0,370.72
16606,10,660676,5,23.46,0.0,117.3
16606,11,498033,7,26.97,0.0,188.79
16606,12,1002029,1,15.17,0.0,15.17
16606,13,976513,1,14.99,2.61,12.38
16606,14,719267,8,13.66,0.0,109.28
16606,15,661810,3,47.41,26.3,115.93
16607,1,912003,6,29.75,0.0,178.5
16607,2,1914788,3,38.95,0.0,116.85
16607,3,460614,1,12.41,0.0,12.41
16607,4,569709,5,16.54,0.0,82.7
16607,5,304042,6,12.49,0.0,74.94
16607,6,397656,6,46.3,0.0,277.8
16607,7,930770,3,31.53,0.0,94.59
16607,8,709490,4,31.16,0.0,124.64
16607,9,976407,4,6.84,0.0,27.36
16607,10,1973212,10,18.21,40.81,141.29
16607,11,955282,10,4.29,0.0,42.9
16607,12,706490,9,23.53,0.0,211.77
16607,13,2296657,4,9.79,9.43,29.73
16607,14,655805,3,21.85,0.0,65.55
16607,15,266665,10,18.17,0.0,181.7
16608,1,880188,7,31.38,0.0,219.66
16608,2,2350941,4,4.46,0.0,17.84
16608,3,307973,7,35.3,0.0,247.1
16608,4,904569,6,34.52,0.0,207.12
16608,5,690144,8,16.61,0.0,132.88
16608,6,965176,9,15.14,0.0,136.26
16608,7,739037,9,41.38,33.6,338.82
16609,1,513572,10,41.01,0.0,410.1
16610,1,1000711,5,31.88,29.83,129.57
16610,2,300128,9,45.87,0.0,412.83
16610,3,904108,2,25.51,0.0,51.02
16610,4,826052,9,28.98,0.0,260.82
16610,5,937271,8,6.33,0.0,50.64
16610,6,483780,5,46.05,0.0,230.25
16610,7,427388,7,1.08,0.41,7.15
16610,8,1019675,10,48.06,79.97,400.63
16610,9,941934,7,31.06,25.05,192.37
16610,10,362924,5,7.82,0.0,39.1
16610,11,949031,1,41.12,0.0,41.12
16610,12,573492,2,47.36,19.42,75.3
16611,1,962087,6,17.82,0.0,106.92
16611,2,1037065,8,15.72,0.0,125.76
16611,3,2154204,3,28.46,0.0,85.38
16611,4,330551,10,37.42,0.0,374.2
16611,5,398469,5,38.94,0.0,194.7
16612,1,970580,5,2.25,0.0,11.25
16612,2,815066,8,10.2,0.0,81.6
16613,1,1908829,9,23.54,42.02,169.84
16613,2,257614,10,21.69,0.0,216.9
16613,3,792633,5,44.98,0.0,224.9
16613,4,1867434,9,17.64,0.0,158.76
16613,5,2421639,3,26.2,7.96,70.64
16613,6,256815,2,42.98,0.0,85.96
16613,7,2107491,10,10.04,0.0,100.4
16613,8,1995076,2,45.77,0.0,91.54
16613,9,850960,1,46.09,0.0,46.09
16613,10,532593,3,29.45,10.65,77.7
16613,11,1049554,2,47.65,0.0,95.3
16614,1,392415,7,29.25,18.44,186.31
16614,2,689531,9,17.29,0.0,155.61
16614,3,1068676,3,5.57,0.0,16.71
16614,4,881891,6,18.82,0.0,112.92
16614,5,2237513,9,15.54,0.0,139.86
16614,6,276894,6,48.78,0.0,292.68
16614,7,382996,2,36.6,0.0,73.2
16614,8,2220803,1,49.74,0.0,49.74
16614,9,997435,10,30.16,0.0,301.6
16614,10,942719,10,45.12,95.85,355.35
16614,11,447211,2,36.91,0.0,73.82
16614,12,271894,2,42.55,0.0,85.1
16614,13,355584,2,40.32,12.63,68.01
16614,14,370671,3,22.79,0.0,68.37
16614,15,705080,2,48.89,0.0,97.78
16615,1,2402064,5,14.04,0.0,70.2
16615,2,316274,1,20.98,0.0,20.98
16615,3,394729,3,4.63,0.0,13.89
16616,1,978420,5,15.93,0.0,79.65
16617,1,720258,1,47.82,0.0,47.82
16617,2,605340,2,42.3,0.0,84.6
16617,3,918484,10,41.04,0.0,410.4
16617,4,734679,4,24.02,0.0,96.08
16618,1,1952988,5,14.14,4.32,66.38
16618,2,812757,2,27.24,6.37,48.11
16619,1,733939,10,44.43,0.0,444.3
16619,2,1997062,1,42.77,0.0,42.77
16619,3,1976138,2,26.39,0.0,52.78
16619,4,848768,7,15.43,0.0,108.01
16619,5,706721,9,10.23,18.21,73.86
16619,6,2370913,8,47.12,0.0,376.96
16619,7,989979,7,30.64,28.99,185.49
16619,8,851421,8,27.99,0.0,223.92
16619,9,762429,1,25.46,0.0,25.46
16619,10,731594,10,16.09,0.0,160.9
16619,11,358189,9,47.69,0.0,429.21
16620,1,533313,10,48.63,0.0,486.3
16620,2,289156,7,19.7,0.0,137.9
16620,3,853468,5,42.83,0.0,214.15
16620,4,689260,4,48.53,0.0,194.12
16620,5,594405,10,0.58,0.0,5.8
16620,6,1038285,6,49.11,52.46,242.2
16620,7,333533,4,47.93,0.0,191.72
16620,8,521784,4,42.03,0.0,168.12
16620,9,436775,8,2.25,0.0,18.0
16620,10,754165,4,32.61,0.0,130.44
16620,11,2256268,10,26.01,0.0,260.1
16620,12,837107,7,1.09,0.0,7.63
16620,13,879675,7,40.01,0.0,280.07
16620,14,520514,9,45.93,0.0,413.37
16621,1,531313,6,38.83,0.0,232.98
16621,2,700639,7,1.68,1.24,10.52
16621,3,295967,5,8.58,6.42,36.48
16621,4,517875,4,6.31,0.0,25.24
16622,1,257379,5,45.11,0.0,225.55
16622,2,2430286,5,1.64,0.0,8.2
16622,3,754196,7,16.11,0.0,112.77
16622,4,349586,3,2.72,0.0,8.16
16622,5,2130719,6,2.14,0.0,12.84
16622,6,254946,8,2.47,2.97,16.79
16622,7,407953,10,33.57,0.0,335.7
16622,8,518083,2,17.45,0.0,34.9
16622,9,1996921,4,18.23,0.0,72.92
16623,1,631588,3,12.0,0.0,36.0
16623,2,992333,1,13.15,0.0,13.15
16623,3,408515,3,10.32,0.0,30.96
16623,4,2337696,9,47.12,0.0,424.08
16623,5,771662,1,33.12,0.0,33.12
16623,6,634768,8,46.87,0.0,374.96
16623,7,543155,3,10.06,0.0,30.18
16623,8,520514,3,45.93,0.0,137.79
16623,9,815057,9,8.52,0.0,76.68
16623,10,526904,6,17.86,0.0,107.16
16624,1,341166,2,20.3,7.76,32.84
16624,2,842952,2,12.09,2.37,21.81
16624,3,1024303,2,42.7,0.0,85.4
16624,4,1029731,8,40.07,0.0,320.56
16624,5,2059446,1,37.66,0.0,37.66
16624,6,522220,10,46.38,0.0,463.8
16624,7,394729,5,4.63,3.45,19.7
16625,1,455067,7,29.56,0.0,206.92
16625,2,530947,5,48.12,0.0,240.6
16625,3,1055084,7,34.22,0.0,239.54
16625,4,1063417,10,12.63,0.0,126.3
16625,5,743845,8,10.61,17.01,67.87
16625,6,895130,4,2.87,0.0,11.48
16625,7,976101,7,22.22,0.0,155.54
16625,8,523703,10,28.25,0.0,282.5
16625,9,458239,9,37.74,0.0,339.66
16625,10,1886899,3,47.01,0.0,141.03
16625,11,732259,10,41.46,0.0,414.6
16625,12,886183,9,24.89,0.0,224.01
16625,13,761977,1,17.32,0.0,17.32
16626,1,937375,10,5.45,4.85,49.65
16626,2,336733,2,13.19,0.0,26.38
16626,3,298733,8,45.73,0.0,365.84
16626,4,871610,1,36.08,4.9,31.18
16626,5,997917,8,47.6,0.0,380.8
16626,6,732224,1,13.05,0.0,13.05
16626,7,817959,3,30.4,0.0,91.2
16626,8,580912,7,47.63,0.0,333.41
16626,9,918183,6,1.24,0.0,7.44
16626,10,825483,6,20.76,13.28,111.28
16626,11,275270,8,31.31,0.0,250.48
16626,12,554523,3,48.77,0.0,146.31
16627,1,955319,3,20.47,15.2,46.21
16627,2,614342,8,9.93,0.0,79.44
16627,3,346763,5,45.99,0.0,229.95
16627,4,2237147,7,17.6,0.0,123.2
16627,5,837756,8,45.82,80.04,286.52
16627,6,485288,2,15.54,0.0,31.08
16627,7,345269,2,29.01,0.0,58.02
16627,8,325940,3,27.62,0.0,82.86
16627,9,988128,4,43.03,31.28,140.84
16627,10,287503,1,36.04,5.21,30.83
16627,11,946691,2,39.06,0.0,78.12
16627,12,259006,4,23.15,0.0,92.6
16627,13,578883,4,34.48,0.0,137.92
16627,14,599987,9,43.05,0.0,387.45
16627,15,1002029,2,15.17,0.0,30.34
16628,1,2296254,2,11.56,0.0,23.12
16628,2,796603,10,49.53,111.75,383.55
16628,3,862301,4,15.63,15.36,47.16
16628,4,351570,1,23.03,0.0,23.03
16628,5,942067,1,42.67,4.79,37.88
16628,6,295737,7,26.56,0.0,185.92
16628,7,908584,6,4.6,5.71,21.89
16628,8,488406,10,20.27,0.0,202.7
16628,9,890893,6,44.01,0.0,264.06
16628,10,774123,7,12.44,0.0,87.08
16628,11,1839237,9,34.75,0.0,312.75
16628,12,810829,7,44.54,0.0,311.78
16628,13,733873,6,7.02,0.0,42.12
16629,1,539109,9,39.25,0.0,353.25
16629,2,447922,10,49.67,0.0,496.7
16629,3,888950,10,18.37,17.28,166.42
16629,4,2325053,4,28.94,0.0,115.76
16629,5,953094,4,21.66,0.0,86.64
16629,6,651225,1,35.43,0.0,35.43
16629,7,1032760,7,22.15,0.0,155.05
16629,8,449846,1,12.41,0.0,12.41
16629,9,406812,3,25.2,0.0,75.6
16629,10,2170365,5,29.31,0.0,146.55
16629,11,2176065,6,15.51,0.0,93.06
16629,12,950811,10,35.22,0.0,352.2
16630,1,756680,10,38.68,0.0,386.8
16630,2,589020,2,42.82,0.0,85.64
16630,3,2238707,1,10.81,2.7,8.11
16630,4,694390,6,40.54,0.0,243.24
16630,5,521360,1,17.66,0.0,17.66
16630,6,900211,3,33.32,0.0,99.96
16630,7,705535,4,23.09,0.0,92.36
16630,8,891711,8,18.86,0.0,150.88
16630,9,1010815,3,39.34,0.0,118.02
16630,10,2429690,10,17.39,0.0,173.9
16630,11,488937,1,44.67,0.0,44.67
16630,12,254504,8,5.05,0.0,40.4
16630,13,319014,1,28.91,0.0,28.91
16630,14,984557,6,16.16,0.0,96.96
16631,1,1835523,7,39.88,0.0,279.16
16631,2,1051286,2,15.55,0.0,31.1
16631,3,551537,2,39.04,0.0,78.08
16631,4,301788,3,14.22,7.76,34.9
16631,5,771319,3,23.69,0.0,71.07
16631,6,889638,3,26.98,0.0,80.94
16631,7,873961,4,45.79,0.0,183.16
16631,8,540214,3,45.34,0.0,136.02
16631,9,472847,3,36.69,0.0,110.07
16631,10,1017792,4,26.16,0.0,104.64
16631,11,1998156,6,27.16,0.0,162.96
16631,12,764256,7,8.27,0.0,57.89
16632,1,466648,8,47.48,0.0,379.84
16632,2,2422683,8,37.34,0.0,298.72
16632,3,912035,4,35.53,0.0,142.12
16632,4,583101,1,5.58,0.0,5.58
16632,5,293810,1,15.05,0.0,15.05
16632,6,983203,6,25.63,0.0,153.78
16632,7,1054595,4,45.2,0.0,180.8
16633,1,676379,2,29.25,0.0,58.5
16633,2,423512,9,27.07,0.0,243.63
16633,3,749964,7,8.34,0.0,58.38
16633,4,2186520,1,13.16,2.95,10.21
16633,5,906038,2,39.77,0.0,79.54
16633,6,823666,10,5.64,0.0,56.4
16634,1,799669,8,8.97,14.55,57.21
16634,2,750514,4,39.07,0.0,156.28
16634,3,350277,8,32.85,0.0,262.8
16634,4,952054,10,49.49,0.0,494.9
16634,5,282055,2,25.15,0.0,50.3
16634,6,719399,5,45.16,0.0,225.8
16634,7,958067,7,23.18,0.0,162.26
16634,8,457019,6,33.55,0.0,201.3
16635,1,2014608,1,49.87,0.0,49.87
16635,2,341919,5,6.08,0.0,30.4
16635,3,553218,2,34.01,0.0,68.02
16635,4,1049883,5,10.4,8.18,43.82
16635,5,2407533,10,8.83,0.0,88.3
16635,6,584185,2,30.78,0.0,61.56
16635,7,2083995,3,30.84,13.38,79.14
16635,8,980931,3,12.22,0.0,36.66
16635,9,720154,6,4.18,0.0,25.08
16635,10,889984,4,24.17,0.0,96.68
16636,1,948835,9,49.9,0.0,449.1
16636,2,683675,4,32.58,0.0,130.32
16636,3,662077,6,42.41,0.0,254.46
16636,4,629922,2,33.14,0.0,66.28
16637,1,854595,6,7.87,0.0,47.22
16637,2,292623,2,35.29,0.0,70.58
16637,3,1026875,1,33.4,0.0,33.4
16637,4,433528,9,9.52,0.0,85.68
16637,5,743006,8,18.12,0.0,144.96
16637,6,276689,8,24.05,0.0,192.4
16637,7,2039893,10,8.12,0.0,81.2
16637,8,508272,1,11.92,0.0,11.92
16638,1,755838,4,38.79,0.0,155.16
16638,2,1904846,7,20.5,0.0,143.5
16638,3,467860,9,32.85,0.0,295.65
16638,4,1000305,9,12.31,0.0,110.79
16638,5,599987,1,43.05,0.0,43.05
16638,6,532593,8,29.45,0.0,235.6
16638,7,955183,8,44.87,0.0,358.96
16639,1,341166,7,20.3,0.0,142.1
16639,2,406297,9,10.74,0.0,96.66
16639,3,644200,9,15.11,0.0,135.99
16639,4,1042306,4,12.99,0.0,51.96
16639,5,943890,3,29.14,0.0,87.42
16639,6,826309,8,47.38,39.47,339.57
16639,7,508154,5,23.57,0.0,117.85
16639,8,798437,8,40.19,0.0,321.52
16639,9,1059995,5,25.88,0.0,129.4
16639,10,997917,5,47.6,0.0,238.0
16639,11,376696,2,21.01,2.58,39.44
16639,12,1006980,10,7.4,0.0,74.0
16640,1,828132,4,34.51,0.0,138.04
16640,2,588798,3,38.59,0.0,115.77
16640,3,454565,5,8.26,0.0,41.3
16640,4,660132,4,38.55,0.0,154.2
16640,5,1014918,5,31.11,0.0,155.55
16640,6,1839687,4,26.67,0.0,106.68
16640,7,272547,3,27.01,0.0,81.03
16640,8,765027,4,3.36,0.0,13.44
16640,9,543943,9,19.33,0.0,173.97
16640,10,521289,4,29.41,0.0,117.64
16640,11,403094,2,10.77,0.0,21.54
16640,12,411821,8,21.24,0.0,169.92
16640,13,385017,9,34.98,0.0,314.82
16640,14,748991,1,39.14,0.0,39.14
16640,15,538503,3,20.4,0.0,61.2
16641,1,542351,3,28.7,12.52,73.58
16641,2,2281107,4,33.42,0.0,133.68
16641,3,762328,7,46.76,0.0,327.32
16642,1,883002,3,30.02,0.0,90.06
16642,2,377704,2,7.55,0.0,15.1
16642,3,818038,7,31.27,0.0,218.89
16642,4,415915,1,30.71,0.0,30.71
16642,5,526230,4,1.46,0.0,5.84
16642,6,1054648,4,14.02,0.0,56.08
16642,7,988533,5,13.37,0.0,66.85
16642,8,419397,5,19.98,0.0,99.9
16642,9,745416,10,22.67,0.0,226.7
16642,10,837169,10,13.18,13.11,118.69
16642,11,2056060,5,22.61,0.0,113.05
16642,12,1888735,2,2.02,0.0,4.04
16642,13,638907,6,27.26,0.0,163.56
16643,1,564047,7,41.69,0.0,291.83
16643,2,428871,8,9.6,0.0,76.8
16643,3,303066,2,34.33,8.09,60.57
16643,4,2338094,2,3.24,0.0,6.48
16643,5,759283,4,47.3,0.0,189.2
16643,6,590028,4,29.03,0.0,116.12
16643,7,468631,1,2.89,0.0,2.89
16643,8,1062410,3,30.37,22.01,69.1
16643,9,483980,9,9.66,0.0,86.94
16643,10,536298,2,33.37,0.0,66.74
16643,11,899212,7,6.46,3.19,42.03
16643,12,337920,9,19.26,0.0,173.34
16643,13,328751,9,37.68,77.93,261.19
16644,1,837392,4,27.22,0.0,108.88
16644,2,1074079,3,27.28,0.0,81.84
16644,3,1048967,7,14.32,5.51,94.73
16644,4,315051,8,18.12,16.77,128.19
16644,5,1867434,3,17.64,8.54,44.38
16645,1,1009379,5,34.51,0.0,172.55
16646,1,868814,2,27.34,0.0,54.68
16646,2,717689,5,15.79,0.0,78.95
16646,3,558849,10,26.3,0.0,263.0
16646,4,1931551,3,15.42,0.0,46.26
16646,5,2429556,10,47.65,0.0,476.5
16646,6,689296,1,3.64,0.0,3.64
16646,7,623282,7,11.48,0.0,80.36
16646,8,785598,1,6.85,0.0,6.85
16646,9,768118,7,41.55,0.0,290.85
16646,10,672407,10,33.51,0.0,335.1
16646,11,881649,4,13.96,3.71,52.13
16646,12,1889579,10,26.17,0.0,261.7
16646,13,407931,7,29.75,0.0,208.25
16646,14,462272,2,21.68,0.0,43.36
16647,1,977004,6,31.57,0.0,189.42
16647,2,449835,10,19.07,0.0,190.7
16647,3,2286798,2,27.88,0.0,55.76
16647,4,473331,5,41.52,0.0,207.6
16647,5,648243,1,43.56,0.0,43.56
16647,6,516978,4,25.73,0.0,102.92
16647,7,528469,1,44.53,0.0,44.53
16647,8,2420546,6,23.13,0.0,138.78
16647,9,353282,2,44.19,0.0,88.38
16648,1,726739,10,30.6,40.05,265.95
16648,2,769707,4,47.99,0.0,191.96
16648,3,677885,2,31.97,0.0,63.94
16648,4,1936062,4,2.28,0.0,9.12
16648,5,1007034,3,38.05,0.0,114.15
16648,6,456225,10,21.71,0.0,217.1
16648,7,784010,4,49.71,0.0,198.84
16649,1,413246,8,4.92,0.0,39.36
16649,2,1936062,1,2.28,0.0,2.28
16649,3,354285,8,32.65,0.0,261.2
16649,4,885268,2,25.14,3.94,46.34
16649,5,1907486,4,23.37,0.0,93.48
16649,6,362027,5,13.59,0.0,67.95
16649,7,447178,8,16.13,0.0,129.04
16649,8,502281,4,6.36,0.0,25.44
16649,9,827538,4,20.13,18.21,62.31
16649,10,1076303,3,18.51,8.17,47.36
16650,1,696146,9,17.4,0.0,156.6
16650,2,847443,2,15.82,0.0,31.64
16650,3,591957,10,49.85,0.0,498.5
16650,4,778374,10,20.5,31.69,173.31
16650,5,251572,10,47.54,0.0,475.4
16650,6,744375,1,46.21,5.21,41.0
16650,7,994714,4,9.76,0.0,39.04
16650,8,367145,1,13.51,0.0,13.51
16651,1,706517,3,29.94,0.0,89.82
16651,2,840860,6,10.32,0.0,61.92
16651,3,558207,2,10.12,0.0,20.24
16651,4,452879,5,45.96,0.0,229.8
16651,5,606280,9,22.34,0.0,201.06
16651,6,362779,4,11.35,3.7,41.7
16651,7,1033165,7,21.63,0.0,151.41
16651,8,2237779,5,10.79,0.0,53.95
16651,9,494853,4,43.88,0.0,175.52
16651,10,907527,10,9.92,0.0,99.2
16651,11,340139,9,4.79,0.0,43.11
16652,1,2061798,5,21.22,0.0,106.1
16652,2,1992806,6,35.55,0.0,213.3
16652,3,574352,3,12.46,0.0,37.38
16652,4,456985,7,7.55,0.0,52.85
16652,5,769910,9,9.59,0.0,86.31
16652,6,605340,7,42.3,0.0,296.1
16652,7,992261,2,0.69,0.0,1.38
16652,8,657558,7,32.24,0.0,225.68
16652,9,256556,4,41.37,0.0,165.48
16652,10,980276,7,25.18,0.0,176.26
16653,1,2420029,3,40.22,0.0,120.66
16654,1,569261,6,4.62,0.0,27.72
16654,2,572805,4,25.36,5.33,96.11
16654,3,1012749,8,5.54,0.0,44.32
16654,4,797958,8,33.57,0.0,268.56
16654,5,1001877,8,13.63,0.0,109.04
16654,6,2214888,5,14.2,17.42,53.58
16654,7,737463,5,34.08,0.0,170.4
16654,8,497787,8,42.16,0.0,337.28
16654,9,978234,3,42.58,0.0,127.74
16654,10,483520,5,23.95,0.0,119.75
16654,11,1888935,8,5.12,0.0,40.96
16654,12,536622,9,25.35,0.0,228.15
16654,13,954320,1,1.05,0.0,1.05
16654,14,841859,7,23.09,0.0,161.63
16655,1,710976,5,39.16,0.0,195.8
16655,2,895130,9,2.87,0.0,25.83
16655,3,288570,7,49.6,0.0,347.2
16655,4,913226,8,38.55,0.0,308.4
16655,5,971137,6,49.18,0.0,295.08
16655,6,812583,7,11.55,0.0,80.85
16655,7,499379,5,6.13,0.0,30.65
16655,8,1048055,4,16.93,0.0,67.72
16655,9,460012,3,40.14,0.0,120.42
16656,1,950811,3,35.22,0.0,105.66
16656,2,389058,5,43.15,0.0,215.75
16656,3,1937328,5,7.86,0.0,39.3
16656,4,751230,4,0.58,0.0,2.32
16656,5,1857249,3,22.92,0.0,68.76
16657,1,1021927,3,44.51,30.02,103.51
16657,2,538723,2,15.85,2.76,28.94
16657,3,2272508,10,28.77,0.0,287.7
16657,4,783358,4,48.37,43.04,150.44
16657,5,627919,9,39.8,0.0,358.2
16657,6,376549,2,17.85,0.0,35.7
16657,7,586422,9,27.15,0.0,244.35
16657,8,802978,10,14.32,0.0,143.2
16658,1,1047644,2,11.92,0.0,23.84
16658,2,883815,3,31.88,0.0,95.64
16658,3,1045464,10,42.81,0.0,428.1
16658,4,499798,2,13.14,0.0,26.28
16658,5,658522,7,34.32,0.0,240.24
16658,6,2019400,10,36.89,0.0,368.9
16658,7,1074919,4,23.16,0.0,92.64
16658,8,1947621,7,34.02,0.0,238.14
16658,9,266943,6,29.48,33.16,143.72
16658,10,585387,2,8.04,0.0,16.08
16658,11,398858,3,20.0,8.27,51.73
16658,12,2419596,2,49.98,0.0,99.96
16658,13,302583,5,1.54,0.0,7.7
16659,1,490996,10,30.82,0.0,308.2
16659,2,1971443,2,48.75,9.97,87.53
16660,1,934695,8,22.57,0.0,180.56
16660,2,2238152,5,16.2,0.0,81.0
16660,3,700245,1,37.1,0.0,37.1
16660,4,890000,6,38.99,43.34,190.6
16660,5,818191,3,7.4,0.0,22.2
16660,6,367499,9,6.05,0.0,54.45
16660,7,1016077,1,47.5,0.0,47.5
16660,8,328921,7,26.64,0.0,186.48
16661,1,594164,3,18.93,0.0,56.79
16661,2,357853,9,45.47,0.0,409.23
16661,3,407216,9,17.29,0.0,155.61
16661,4,271614,5,15.94,0.0,79.7
16661,5,881891,7,18.82,29.68,102.06
16661,6,367004,4,38.61,23.77,130.67
16661,7,983854,6,46.07,0.0,276.42
16661,8,2370915,9,16.94,0.0,152.46
16661,9,2252362,1,2.11,0.0,2.11
16661,10,592277,5,37.01,0.0,185.05
16661,11,624549,2,15.74,0.0,31.48
16661,12,695929,5,14.41,0.0,72.05
16661,13,470271,6,49.72,0.0,298.32
16661,14,1941639,9,45.1,0.0,405.9
16661,15,1047718,8,50.0,0.0,400.0
16662,1,883214,8,15.68,0.0,125.44
16662,2,2041041,9,33.96,0.0,305.64
16662,3,319991,6,31.75,0.0,190.5
16662,4,972664,1,49.16,0.0,49.16
16662,5,251800,3,14.53,0.0,43.59
16662,6,850266,6,47.66,0.0,285.96
16662,7,2386300,10,46.02,94.64,365.56
16662,8,303781,6,33.73,0.0,202.38
16663,1,1972788,2,39.26,0.0,78.52
16663,2,905399,2,15.5,0.0,31.0
16663,3,1956796,4,11.57,0.0,46.28
16663,4,2426394,9,28.84,0.0,259.56
16663,5,531710,2,27.25,0.0,54.5
16663,6,2105248,9,30.9,0.0,278.1
16663,7,388499,8,13.37,12.55,94.41
16663,8,720197,2,22.25,0.0,44.5
16663,9,341668,8,4.44,0.0,35.52
16663,10,923743,9,38.45,0.0,346.05
16663,11,365748,9,28.34,60.12,194.94
16663,12,611531,8,45.19,0.0,361.52
16663,13,524656,4,41.44,0.0,165.76
16664,1,250275,6,31.74,32.79,157.65
16664,2,404087,4,33.44,0.0,133.76
16664,3,1837599,4,14.57,3.32,54.96
16664,4,818853,9,7.62,0.0,68.58
16665,1,711022,10,40.77,0.0,407.7
16665,2,851123,5,42.67,0.0,213.35
16665,3,351200,9,37.69,0.0,339.21
16665,4,2019259,8,29.1,0.0,232.8
16665,5,804851,9,43.28,0.0,389.52
16665,6,907256,2,14.68,3.09,26.27
16666,1,862372,1,38.33,0.0,38.33
16666,2,476566,8,1.81,0.0,14.48
16666,3,871963,8,5.25,0.0,42.0
16666,4,865281,3,13.1,0.0,39.3
16666,5,622807,3,1.81,0.0,5.43
16666,6,2265248,5,19.64,0.0,98.2
16667,1,426552,2,17.12,0.0,34.24
16667,2,1074919,2,23.16,0.0,46.32
16667,3,303272,3,13.9,0.0,41.7
16667,4,2088373,1,12.95,0.0,12.95
16667,5,1011346,4,39.43,0.0,157.72
16667,6,930776,6,14.87,0.0,89.22
16668,1,954913,9,47.91,0.0,431.19
